DonorID,Name,Phone,Email,City,SignupDate,Past_Donations,Reliability_Score,Last_Feedback,Flagged
D00297,Donor 297,+917409575959,donor297@example.com,Delhi,2023-06-25,13,0.91,5,False
D00298,Donor 298,+919939599052,donor298@example.com,Ahmedabad,2023-02-13,15,0.82,4,False
D00299,Donor 299,+917619298045,donor299@example.com,Delhi,2023-02-03,10,0.75,5,False
D00300,Donor 300,+919907843037,donor300@example.com,Kolkata,2024-02-12,7,0.89,5,False
D00301,Donor 301,+917336844365,donor301@example.com,Hyderabad,2023-12-06,4,0.95,5,False
D00302,Donor 302,+919636531097,donor302@example.com,Delhi,2023-12-21,7,0.96,5,False
D00303,Donor 303,+918528197464,donor303@example.com,Bengaluru,2024-02-11,13,0.54,3,False
D00304,Donor 304,+918058493748,donor304@example.com,Pune,2024-01-20,12,0.77,5,False
D00305,Donor 305,+918673413661,donor305@example.com,Pune,2023-03-17,12,0.93,4,False
D00306,Donor 306,+917439080604,donor306@example.com,Chennai,2024-01-05,9,0.86,3,False
D00307,Donor 307,+919380355948,donor307@example.com,Mumbai,2023-03-31,13,0.78,3,False
D00308,Donor 308,+919403191167,donor308@example.com,Hyderabad,2023-11-29,18,0.42,1,True
D00309,Donor 309,+919117951204,donor309@example.com,Delhi,2024-06-17,5,0.78,3,False
D00310,Donor 310,+918551019709,donor310@example.com,Chennai,2023-03-06,13,0.82,4,False
D00311,Donor 311,+917029065628,donor311@example.com,Mumbai,2023-09-10,6,0.86,4,False
D00312,Donor 312,+919796181989,donor312@example.com,Bengaluru,2023-12-07,10,0.86,5,False
D00313,Donor 313,+918710425977,donor313@example.com,Mumbai,2023-05-20,6,0.87,4,False
D00314,Donor 314,+918687643539,donor314@example.com,Delhi,2023-10-26,7,0.83,4,False
D00315,Donor 315,+918982652348,donor315@example.com,Pune,2023-04-27,5,0.92,5,False
D00316,Donor 316,+918757249751,donor316@example.com,Chennai,2023-08-03,2,0.95,5,False
D00317,Donor 317,+918817320723,donor317@example.com,Mumbai,2024-05-26,7,0.81,4,False
D00318,Donor 318,+919970866955,donor318@example.com,Bengaluru,2023-03-17,15,0.9,4,False
D00319,Donor 319,+919854838525,donor319@example.com,Delhi,2023-02-07,2,0.78,4,False
D00320,Donor 320,+918848792488,donor320@example.com,Delhi,2023-06-20,12,0.99,3,False
D00321,Donor 321,+919918668580,donor321@example.com,Delhi,2023-01-11,7,0.86,5,False
D00322,Donor 322,+917368743555,donor322@example.com,Delhi,2024-05-27,0,0.87,3,False
D00323,Donor 323,+918495938377,donor323@example.com,Bengaluru,2023-05-26,14,0.95,4,False
D00324,Donor 324,+917494287462,donor324@example.com,Delhi,2023-04-10,14,0.83,3,False
D00325,Donor 325,+919216176949,donor325@example.com,Chennai,2023-12-18,5,0.98,3,False
D00326,Donor 326,+917792214339,donor326@example.com,Bengaluru,2023-06-13,14,0.81,3,False
D00327,Donor 327,+917922542252,donor327@example.com,Delhi,2024-03-18,11,0.43,1,False
D00328,Donor 328,+917489432865,donor328@example.com,Mumbai,2023-10-13,5,0.84,4,False
D00329,Donor 329,+919521166052,donor329@example.com,Pune,2024-05-16,10,0.9,3,False
D00330,Donor 330,+918277515811,donor330@example.com,Hyderabad,2023-12-23,5,0.95,5,False
D00331,Donor 331,+919978287288,donor331@example.com,Mumbai,2023-03-28,7,0.83,3,False
D00332,Donor 332,+919090232661,donor332@example.com,Bengaluru,2024-06-07,4,0.89,5,False
D00333,Donor 333,+917602569046,donor333@example.com,Bengaluru,2024-07-04,5,0.89,3,False
D00334,Donor 334,+917838070464,donor334@example.com,Bengaluru,2023-11-19,11,0.99,4,False
D00335,Donor 335,+919098948446,donor335@example.com,Kolkata,2024-06-01,15,0.85,3,False
D00336,Donor 336,+918239829538,donor336@example.com,Delhi,2023-03-26,12,0.39,1,False
D00337,Donor 337,+917490513828,donor337@example.com,Mumbai,2024-04-13,15,0.89,4,False
D00338,Donor 338,+917938630454,donor338@example.com,Bengaluru,2024-01-11,1,0.94,4,False
D00339,Donor 339,+918128782794,donor339@example.com,Mumbai,2023-04-15,9,0.97,4,False
D00340,Donor 340,+919525113890,donor340@example.com,Delhi,2023-03-31,3,0.94,5,False
D00341,Donor 341,+917888812214,donor341@example.com,Chennai,2023-12-26,5,0.9,3,False
D00342,Donor 342,+918242676804,donor342@example.com,Hyderabad,2023-12-26,5,0.83,5,False
D00343,Donor 343,+918767792297,donor343@example.com,Chennai,2023-10-01,3,0.78,3,False
D00344,Donor 344,+918063239503,donor344@example.com,Hyderabad,2023-10-11,4,0.81,5,False
D00345,Donor 345,+917324339920,donor345@example.com,Delhi,2024-02-07,8,0.91,5,False
D00346,Donor 346,+918952902914,donor346@example.com,Kolkata,2023-04-06,8,0.92,4,False
D00347,Donor 347,+919994833348,donor347@example.com,Pune,2023-12-02,7,0.52,2,False
D00348,Donor 348,+918386695233,donor348@example.com,Bengaluru,2023-03-06,13,0.96,4,False
D00349,Donor 349,+917207916194,donor349@example.com,Ahmedabad,2023-12-12,15,0.95,3,False
D00350,Donor 350,+917678534043,donor350@example.com,Ahmedabad,2023-04-12,14,0.75,4,False
D00351,Donor 351,+917566562369,donor351@example.com,Hyderabad,2024-04-12,13,0.8,5,False
D00352,Donor 352,+917353993484,donor352@example.com,Delhi,2023-11-06,8,0.77,4,False
D00353,Donor 353,+918843532841,donor353@example.com,Chennai,2023-06-19,9,0.93,5,False
D00354,Donor 354,+918911547690,donor354@example.com,Bengaluru,2023-04-04,20,0.32,1,True
D00355,Donor 355,+917983319304,donor355@example.com,Bengaluru,2023-01-09,13,0.92,4,False
D00356,Donor 356,+917571858688,donor356@example.com,Mumbai,2023-04-02,11,0.97,5,False
D00357,Donor 357,+918508339770,donor357@example.com,Mumbai,2023-05-27,0,0.9,5,False
D00358,Donor 358,+917933058809,donor358@example.com,Bengaluru,2023-08-07,13,0.9,3,False
D00359,Donor 359,+917600566083,donor359@example.com,Bengaluru,2023-04-13,12,0.84,3,False
D00360,Donor 360,+919827829512,donor360@example.com,Hyderabad,2023-10-11,9,0.94,4,False
D00361,Donor 361,+917234372626,donor361@example.com,Delhi,2023-07-30,6,0.94,3,False
D00362,Donor 362,+917051827414,donor362@example.com,Mumbai,2024-05-21,15,0.91,4,False
D00363,Donor 363,+919022992405,donor363@example.com,Hyderabad,2023-11-21,13,0.84,3,False
D00364,Donor 364,+918709289717,donor364@example.com,Jaipur,2023-01-18,13,0.36,3,True
D00365,Donor 365,+919751086697,donor365@example.com,Bengaluru,2023-10-21,13,0.86,5,False
D00366,Donor 366,+917872726570,donor366@example.com,Bengaluru,2024-07-04,2,0.83,3,False
D00367,Donor 367,+918024939794,donor367@example.com,Bengaluru,2024-07-03,2,0.83,3,False
D00368,Donor 368,+918328390707,donor368@example.com,Pune,2023-09-08,3,0.86,5,False
D00369,Donor 369,+918489087190,donor369@example.com,Bengaluru,2023-06-29,9,0.51,3,True
D00370,Donor 370,+917507049745,donor370@example.com,Kolkata,2024-06-13,4,0.94,3,False
D00371,Donor 371,+919695232998,donor371@example.com,Surat,2023-12-10,2,0.82,3,False
D00372,Donor 372,+918579206999,donor372@example.com,Pune,2024-05-23,1,0.87,3,False
D00373,Donor 373,+917189141363,donor373@example.com,Bengaluru,2023-09-19,3,0.81,3,False
D00374,Donor 374,+917151885397,donor374@example.com,Mumbai,2023-09-08,12,0.98,5,False
D00375,Donor 375,+917334522402,donor375@example.com,Delhi,2024-03-05,13,0.98,5,False
D00376,Donor 376,+917197261797,donor376@example.com,Chennai,2024-01-17,1,0.79,4,False
D00377,Donor 377,+917034227351,donor377@example.com,Pune,2023-03-12,9,0.83,4,False
D00378,Donor 378,+918581723170,donor378@example.com,Delhi,2023-07-25,9,0.93,5,False
D00379,Donor 379,+917102693781,donor379@example.com,Jaipur,2024-05-20,7,0.79,3,False
D00380,Donor 380,+919823098529,donor380@example.com,Mumbai,2023-12-21,0,0.99,4,False
D00381,Donor 381,+917611489444,donor381@example.com,Jaipur,2023-11-11,7,0.85,5,False
D00382,Donor 382,+918599840853,donor382@example.com,Hyderabad,2023-10-14,12,0.57,2,False
D00383,Donor 383,+919542172946,donor383@example.com,Delhi,2023-03-28,4,0.91,5,False
D00384,Donor 384,+918352952965,donor384@example.com,Delhi,2023-03-05,4,0.81,4,False
D00385,Donor 385,+919511301900,donor385@example.com,Delhi,2023-12-01,7,0.77,3,False
D00386,Donor 386,+918538832840,donor386@example.com,Mumbai,2023-06-09,14,0.83,3,False
D00387,Donor 387,+918306593403,donor387@example.com,Chennai,2024-04-07,3,0.77,5,False
D00388,Donor 388,+918527903519,donor388@example.com,Hyderabad,2023-02-11,10,0.79,4,False
D00389,Donor 389,+918736851379,donor389@example.com,Mumbai,2024-06-09,8,0.96,4,False
D00390,Donor 390,+917954720281,donor390@example.com,Mumbai,2023-09-13,4,0.78,3,False
D00391,Donor 391,+917322067505,donor391@example.com,Delhi,2023-07-22,2,0.9,3,False
D00392,Donor 392,+918423995953,donor392@example.com,Mumbai,2023-03-08,14,0.95,3,False
D00393,Donor 393,+918643810426,donor393@example.com,Bengaluru,2023-02-13,18,0.55,3,False
D00394,Donor 394,+917638367047,donor394@example.com,Bengaluru,2024-03-12,5,0.82,3,False
D00395,Donor 395,+917376761189,donor395@example.com,Bengaluru,2023-09-09,13,0.97,4,False
D00396,Donor 396,+917083880626,donor396@example.com,Chennai,2024-01-28,7,0.91,4,False
D00397,Donor 397,+918381280467,donor397@example.com,Pune,2024-01-03,15,0.84,4,False
D00398,Donor 398,+919025869016,donor398@example.com,Mumbai,2023-10-04,12,0.31,3,False
D00399,Donor 399,+918144724751,donor399@example.com,Hyderabad,2024-01-02,5,0.78,5,False
D00400,Donor 400,+917746087503,donor400@example.com,Kolkata,2023-02-27,12,0.84,3,False
D00401,Donor 401,+918510463320,donor401@example.com,Mumbai,2023-08-31,11,0.98,5,False
D00402,Donor 402,+917163053047,donor402@example.com,Mumbai,2023-05-26,15,0.89,3,False
D00403,Donor 403,+919637688758,donor403@example.com,Mumbai,2023-02-27,0,0.88,3,False
D00404,Donor 404,+917608393560,donor404@example.com,Mumbai,2023-05-14,10,0.76,3,False
D00405,Donor 405,+919516922421,donor405@example.com,Hyderabad,2024-06-22,11,0.93,3,False
D00406,Donor 406,+919745626499,donor406@example.com,Bengaluru,2023-12-11,5,0.93,4,False
D00407,Donor 407,+917753129506,donor407@example.com,Pune,2023-11-21,11,0.81,4,False
D00408,Donor 408,+918681915310,donor408@example.com,Jaipur,2023-11-11,0,0.99,5,False
D00409,Donor 409,+919131098613,donor409@example.com,Mumbai,2023-02-03,7,0.91,3,False
D00410,Donor 410,+917381075297,donor410@example.com,Ahmedabad,2023-12-06,10,0.79,5,False
D00411,Donor 411,+917464005062,donor411@example.com,Delhi,2023-12-10,11,0.37,3,True
D00412,Donor 412,+919117771015,donor412@example.com,Ahmedabad,2023-01-02,13,0.99,4,False
D00413,Donor 413,+919951331472,donor413@example.com,Pune,2023-12-26,15,0.95,3,False
D00414,Donor 414,+917449790661,donor414@example.com,Delhi,2023-06-16,1,0.82,3,False
D00415,Donor 415,+917399881571,donor415@example.com,Bengaluru,2023-12-17,5,0.93,4,False
D00416,Donor 416,+917230020161,donor416@example.com,Bengaluru,2024-05-09,5,0.9,3,False
D00417,Donor 417,+919319821061,donor417@example.com,Hyderabad,2023-12-06,13,0.92,4,False
D00418,Donor 418,+919108606793,donor418@example.com,Bengaluru,2023-10-16,1,0.85,3,False
D00419,Donor 419,+917110533960,donor419@example.com,Mumbai,2023-02-25,7,0.39,1,False
D00420,Donor 420,+918707109267,donor420@example.com,Mumbai,2023-06-24,2,0.87,4,False
D00421,Donor 421,+918586568081,donor421@example.com,Ahmedabad,2024-05-15,12,0.8,3,False
D00422,Donor 422,+919423420650,donor422@example.com,Kolkata,2024-04-01,14,0.82,3,False
D00423,Donor 423,+919532855799,donor423@example.com,Bengaluru,2023-06-04,11,0.95,3,False
D00424,Donor 424,+919039355231,donor424@example.com,Hyderabad,2023-03-04,13,0.99,5,False
D00425,Donor 425,+919156509381,donor425@example.com,Hyderabad,2023-08-30,12,0.98,5,False
D00426,Donor 426,+917742509523,donor426@example.com,Chennai,2024-06-13,4,0.78,3,False
D00427,Donor 427,+917867236691,donor427@example.com,Hyderabad,2023-08-05,13,0.77,5,False
D00428,Donor 428,+919371054709,donor428@example.com,Pune,2023-06-01,2,0.77,4,False
D00429,Donor 429,+919244386751,donor429@example.com,Pune,2023-10-10,0,0.95,4,False
D00430,Donor 430,+917433750626,donor430@example.com,Pune,2023-04-26,3,0.98,4,False
D00431,Donor 431,+919615472543,donor431@example.com,Bengaluru,2024-07-02,8,0.85,4,False
D00432,Donor 432,+918725373847,donor432@example.com,Hyderabad,2023-02-08,4,0.9,3,False
D00433,Donor 433,+918599620611,donor433@example.com,Ahmedabad,2024-02-10,1,0.94,3,False
D00434,Donor 434,+917979069637,donor434@example.com,Hyderabad,2023-12-12,15,0.96,3,False
D00435,Donor 435,+919772636814,donor435@example.com,Bengaluru,2023-11-04,10,0.82,3,False
D00436,Donor 436,+918605932109,donor436@example.com,Chennai,2023-07-12,13,0.94,3,False
D00437,Donor 437,+917862114934,donor437@example.com,Mumbai,2024-06-11,17,0.34,1,True
D00438,Donor 438,+918993803105,donor438@example.com,Delhi,2023-09-13,11,0.93,5,False
D00439,Donor 439,+918915999663,donor439@example.com,Bengaluru,2024-02-11,0,0.81,3,False
D00440,Donor 440,+919958590550,donor440@example.com,Ahmedabad,2024-04-30,11,0.79,3,False
D00441,Donor 441,+917920491305,donor441@example.com,Chennai,2023-10-19,5,0.96,3,False
D00442,Donor 442,+919930025537,donor442@example.com,Kolkata,2023-08-19,13,0.88,3,False
D00443,Donor 443,+918311939403,donor443@example.com,Pune,2024-04-30,0,0.81,5,False
D00444,Donor 444,+918297703275,donor444@example.com,Delhi,2023-10-09,11,0.86,5,False
D00445,Donor 445,+918607304606,donor445@example.com,Surat,2024-06-17,3,0.75,5,False
D00446,Donor 446,+919751333497,donor446@example.com,Surat,2023-10-17,15,0.77,4,False
D00447,Donor 447,+918032089545,donor447@example.com,Bengaluru,2023-10-11,9,0.8,3,False
D00448,Donor 448,+918114227340,donor448@example.com,Surat,2024-02-18,0,0.91,4,False
D00449,Donor 449,+919947713853,donor449@example.com,Hyderabad,2024-02-19,6,0.84,5,False
D00450,Donor 450,+917777972586,donor450@example.com,Kolkata,2024-05-02,5,0.96,4,False
D00451,Donor 451,+917786272577,donor451@example.com,Pune,2023-04-10,8,0.93,5,False
D00452,Donor 452,+918805915915,donor452@example.com,Kolkata,2023-12-10,11,0.81,4,False
D00453,Donor 453,+919724713263,donor453@example.com,Bengaluru,2024-01-16,14,0.96,5,False
D00454,Donor 454,+918281428200,donor454@example.com,Delhi,2023-03-14,3,0.97,4,False
D00455,Donor 455,+918965254350,donor455@example.com,Surat,2023-02-25,6,0.84,3,False
D00456,Donor 456,+918346103176,donor456@example.com,Surat,2023-11-20,15,0.83,5,False
D00457,Donor 457,+917680473653,donor457@example.com,Mumbai,2023-03-01,6,0.94,4,False
D00458,Donor 458,+918646331504,donor458@example.com,Jaipur,2023-04-01,13,0.85,3,False
D00459,Donor 459,+919280772748,donor459@example.com,Ahmedabad,2023-02-08,11,0.99,3,False
D00460,Donor 460,+918340426053,donor460@example.com,Kolkata,2023-01-19,7,0.81,3,False
D00461,Donor 461,+918280768911,donor461@example.com,Kolkata,2023-04-16,9,0.79,4,False
D00462,Donor 462,+917574621243,donor462@example.com,Hyderabad,2024-04-11,10,0.86,4,False
D00463,Donor 463,+918732553940,donor463@example.com,Ahmedabad,2024-05-16,5,0.99,3,False
D00464,Donor 464,+919167384632,donor464@example.com,Mumbai,2023-08-22,4,0.8,3,False
D00465,Donor 465,+919296662600,donor465@example.com,Pune,2023-05-07,1,0.84,5,False
D00466,Donor 466,+919962452613,donor466@example.com,Mumbai,2023-02-19,3,0.91,3,False
D00467,Donor 467,+919985827033,donor467@example.com,Mumbai,2024-03-02,8,0.87,5,False
D00468,Donor 468,+919601179659,donor468@example.com,Delhi,2023-01-10,3,0.92,5,False
D00469,Donor 469,+918214216328,donor469@example.com,Pune,2023-05-21,3,0.88,3,False
D00470,Donor 470,+917866179751,donor470@example.com,Kolkata,2023-04-19,6,0.94,4,False
D00471,Donor 471,+919064435929,donor471@example.com,Hyderabad,2024-02-24,15,0.98,4,False
D00472,Donor 472,+917386902139,donor472@example.com,Mumbai,2023-08-29,7,0.57,3,False
D00473,Donor 473,+918134408349,donor473@example.com,Surat,2023-03-18,7,0.86,4,False
D00474,Donor 474,+919906690116,donor474@example.com,Delhi,2023-02-21,1,0.96,4,False
D00475,Donor 475,+919779696951,donor475@example.com,Mumbai,2024-03-12,1,0.75,3,False
D00476,Donor 476,+918471982906,donor476@example.com,Mumbai,2023-12-03,8,0.97,3,False
D00477,Donor 477,+919054046672,donor477@example.com,Delhi,2023-04-27,14,0.82,4,False
D00478,Donor 478,+917445444412,donor478@example.com,Kolkata,2023-06-20,1,1.0,4,False
D00479,Donor 479,+919625764422,donor479@example.com,Chennai,2024-05-09,5,0.9,3,False
D00480,Donor 480,+917272026241,donor480@example.com,Bengaluru,2023-05-14,3,0.97,4,False
D00481,Donor 481,+918452990192,donor481@example.com,Hyderabad,2023-11-18,7,0.99,5,False
D00482,Donor 482,+919754811152,donor482@example.com,Hyderabad,2024-06-19,7,0.87,4,False
D00483,Donor 483,+919171396180,donor483@example.com,Jaipur,2023-06-02,1,0.75,4,False
D00484,Donor 484,+918194675791,donor484@example.com,Delhi,2024-05-22,15,0.83,3,False
D00485,Donor 485,+918971796256,donor485@example.com,Delhi,2024-06-03,12,0.85,4,False
D00486,Donor 486,+919806215682,donor486@example.com,Surat,2024-04-03,14,0.83,3,False
D00487,Donor 487,+919658868885,donor487@example.com,Chennai,2023-04-16,0,0.96,5,False
D00488,Donor 488,+917233110260,donor488@example.com,Delhi,2023-11-08,14,0.99,3,False
D00489,Donor 489,+918943612110,donor489@example.com,Delhi,2024-04-10,15,0.93,3,False
D00490,Donor 490,+918254059868,donor490@example.com,Pune,2023-04-10,10,0.84,5,False
D00491,Donor 491,+918757546829,donor491@example.com,Bengaluru,2024-06-18,1,0.97,3,False
D00492,Donor 492,+918962997637,donor492@example.com,Delhi,2023-09-18,3,0.98,3,False
D00493,Donor 493,+919528924461,donor493@example.com,Kolkata,2023-12-13,1,0.98,3,False
D00494,Donor 494,+917208613457,donor494@example.com,Mumbai,2024-04-06,4,0.99,5,False
D00495,Donor 495,+917551395583,donor495@example.com,Mumbai,2024-03-19,5,0.92,3,False
D00496,Donor 496,+919615607979,donor496@example.com,Delhi,2024-02-01,10,0.88,5,False
D00497,Donor 497,+917572827654,donor497@example.com,Bengaluru,2023-09-12,10,0.99,3,False
D00498,Donor 498,+918348236583,donor498@example.com,Bengaluru,2024-02-27,9,0.96,5,False
D00499,Donor 499,+917569820733,donor499@example.com,Ahmedabad,2023-08-11,9,0.92,5,False
D00500,Donor 500,+919414975110,donor500@example.com,Chennai,2023-07-02,10,0.93,4,False
D00501,Donor 501,+917108543028,donor501@example.com,Bengaluru,2024-03-03,13,0.95,4,False
D00502,Donor 502,+918231004412,donor502@example.com,Chennai,2023-05-29,6,0.82,5,False
D00503,Donor 503,+918540529329,donor503@example.com,Bengaluru,2023-09-14,9,0.8,4,False
D00504,Donor 504,+918020464793,donor504@example.com,Pune,2023-04-15,7,0.94,5,False
D00505,Donor 505,+919942691532,donor505@example.com,Chennai,2023-10-22,12,0.85,4,False
D00506,Donor 506,+918902944754,donor506@example.com,Chennai,2023-02-25,6,0.91,3,False
D00507,Donor 507,+918263483694,donor507@example.com,Jaipur,2024-01-12,6,0.94,4,False
D00508,Donor 508,+917174522691,donor508@example.com,Mumbai,2023-07-01,5,0.93,4,False
D00509,Donor 509,+918419756364,donor509@example.com,Delhi,2023-10-13,5,0.9,4,False
D00510,Donor 510,+919685929361,donor510@example.com,Chennai,2023-06-08,10,0.9,5,False
D00511,Donor 511,+919256554634,donor511@example.com,Hyderabad,2023-11-05,11,0.77,3,False
D00512,Donor 512,+917950038526,donor512@example.com,Mumbai,2023-07-08,10,0.42,1,False
D00513,Donor 513,+919039496086,donor513@example.com,Pune,2023-12-06,6,0.99,5,False
D00514,Donor 514,+919667740351,donor514@example.com,Pune,2023-01-10,14,0.81,3,False
D00515,Donor 515,+918214741296,donor515@example.com,Bengaluru,2023-02-10,3,0.85,3,False
D00516,Donor 516,+919798292304,donor516@example.com,Delhi,2024-06-13,14,0.87,3,False
D00517,Donor 517,+919310584302,donor517@example.com,Jaipur,2023-11-25,3,0.79,5,False
D00518,Donor 518,+917882957524,donor518@example.com,Kolkata,2023-01-08,11,0.56,3,False
D00519,Donor 519,+918972357370,donor519@example.com,Mumbai,2024-03-21,2,0.94,5,False
D00520,Donor 520,+917302546464,donor520@example.com,Delhi,2023-12-06,1,0.79,5,False
D00521,Donor 521,+917072546169,donor521@example.com,Bengaluru,2023-08-22,14,0.91,4,False
D00522,Donor 522,+917311769311,donor522@example.com,Hyderabad,2023-05-02,7,0.53,2,True
D00523,Donor 523,+918879804739,donor523@example.com,Delhi,2024-05-29,9,0.9,4,False
D00524,Donor 524,+919343868762,donor524@example.com,Delhi,2024-02-09,7,0.78,4,False
D00525,Donor 525,+919384006407,donor525@example.com,Mumbai,2023-05-28,11,0.99,3,False
